,name,address,lat,long
39,현대자동차 공릉지점,"서울 노원구 화랑로 429 6,7호",37.5941360967193,127.073884391217
40,마스타자동차 구리교문2호점,경기 구리시 딸기원로 11,37.6018298071888,127.118298529031
41,영진자동차공업사,서울 중랑구 봉화산로 41,37.6018194795649,127.078892144392
42,기아 공릉대리점,서울 노원구 공릉로 172,37.6252765854844,127.080022646504
43,중랑 공업사자동차검사소,서울 중랑구 망우로 189,37.5935683336254,127.073817589734
44,기아 좋은차대리점,서울 중랑구 용마산로 341,37.5823515378099,127.093153434495
45,성수자동차공업사,서울 중랑구 겸재로 250,37.5898861348371,127.095240850888
46,달구지자동차용품,서울 중랑구 용마산로93길 41,37.5891358556303,127.094484801943
47,레디카서비스 중랑중화1호점 유성자동차공업사,서울 중랑구 중랑역로 88,37.6012731199429,127.078077805323
48,르노삼성자동차 부품대리점 만능상사,서울 중랑구 중랑천로 266,37.608476557704,127.073263108173
49,카포스 문화자동차서비스,서울 중랑구 용마산로 436,37.5901553661078,127.097430529026
50,로얄자동차외형복원,서울 중랑구 용마산로 403,37.5876641762042,127.095379320847
51,행복드림자동차써비스,서울 중랑구 상봉로 60,37.5912085626964,127.09372517502
52,강릉자동차공업사,서울 중랑구 상봉로 48,37.5903396134933,127.093766205467
53,장일 자동차공업사,서울 중랑구 중랑천로 234,37.6054589281554,127.073897740702
54,티엠 자동차정비공업사,서울 중랑구 망우로36길 41,37.5934986650248,127.079537721134
55,쌍용자동차 중랑서비스프라자,서울 중랑구 봉우재로 15,37.5898464400129,127.074939487434
56,유성자동차공업사 중랑중화1호점,서울 중랑구 중랑역로 90,37.601396430903,127.07799390796
57,송주팔의자동차세상,서울 중랑구 동일로 699,37.5928023858951,127.079927170245
58,KB매직카 서울묵동점,서울 중랑구 중랑역로 189,37.6103088468751,127.07591227417
59,하나자동차공업사,서울 중랑구 중랑천로 212-1,37.6037184617933,127.07436644464
,name,address,lat,long
0,스시혼 신내점,서울 중랑구 신내로 50,37.6035175568825,127.095946989512
1,돈까스클럽 신내점,서울 중랑구 봉화산로 250,37.6081552494102,127.100565859819
2,정담초밥,서울 중랑구 신내로 225,37.6169671050345,127.091360778797
