업종대분류코드,업종대분류명,업종중분류코드,업종중분류명,업종소분류코드,업종소분류명,데이터기준일자
F,생활서비스,F19,법무세무회계,F19B03,세무사,2015-12-17
F,생활서비스,F19,법무세무회계,F19B10,관세사,2015-12-17
F,생활서비스,F13,기타서비스업,F13A01,사업경영상담,2015-12-17
I,기술/건축/환경,I04,건축/엔지니어링/기술서비스,I04A00,건축/엔지니어링/기술서비스-종합,2015-12-17
I,기술/건축/환경,I04,건축/엔지니어링/기술서비스,I04A01,측량업,2015-12-17
I,기술/건축/환경,I04,건축/엔지니어링/기술서비스,I04A02,엔지니어링서비스-토목공학,2015-12-17
I,기술/건축/환경,I04,건축/엔지니어링/기술서비스,I04A03,엔지니어링서비스-산업/조직공학,2015-12-17
I,기술/건축/환경,I04,건축/엔지니어링/기술서비스,I04A04,엔지니어링서비스-기계공학/기계디자인,2015-12-17
I,기술/건축/환경,I04,건축/엔지니어링/기술서비스,I04A05,엔지니어링서비스-환경공학,2015-12-17
I,기술/건축/환경,I04,건축/엔지니어링/기술서비스,I04A06,엔지니어링서비스-전기전자공학,2015-12-17
I,기술/건축/환경,I04,건축/엔지니어링/기술서비스,I04A07,엔지니어링서비스-화학공학,2015-12-17
I,기술/건축/환경,I04,건축/엔지니어링/기술서비스,I04A08,열관리,2015-12-17
I,기술/건축/환경,I04,건축/엔지니어링/기술서비스,I04A09,수중촬영/탐사,2015-12-17
I,기술/건축/환경,I04,건축/엔지니어링/기술서비스,I04A10,선박설계,2015-12-17
